index,driver_id,lyft_rev_x,pop1,ride_id,ride_distance,ride_duration,ride_prime_time,ride_distance_miles,ride_duration_mins,fare_total,mile_perc,time_perc,lyft_rev_y,pre_pt_fare,pre_pt_lyft_rev,is_prime_time,event,timestamp,time_of_day,weekday,month,day_of_week
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,37b88d429c8e2bf97640f173d33664e4,3908,913,0.0,2.428318618336,15.216666666666667,9.890233077753066,0.4548,0.5452,1.228,9.890233077753066,1.9780466155506131,False,requested_at,2016-05-05 15:39:53,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,3949176a7519e8d0e777d401d89c85ef,3907,751,0.0,2.427697247144,12.516666666666667,9.295518500882268,0.5034,0.4966,1.1091,9.295518500882268,1.8591037001764532,False,requested_at,2016-04-28 13:20:27,3,0.0,4,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,3a9797e3424c96bf1c5bd6d4bf857f10,4585,757,0.0,2.8489869153200003,12.616666666666667,9.802001619284669,0.5414,0.4586,1.2104,9.802001619284669,1.9604003238569332,False,requested_at,2016-05-26 14:44:14,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,3be5da29f56f2708409327c50fe43581,5543,1553,0.0,3.444260517256,25.88333333333333,13.405232928177734,0.4102,0.5898,1.931,13.405232928177734,2.6810465856355465,False,requested_at,2016-05-12 18:26:24,4,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,5540d70bfa6d92dfb52070bcffa1e786,2681,338,0.0,1.665896165752,5.633333333333334,6.905113923948134,0.6072,0.3928,0.631,6.905113923948134,1.3810227847896268,False,requested_at,2016-05-18 21:02:00,4,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,571a0e553575d99abd0de8be676b820d,15612,1177,0.75,9.700847049504,19.616666666666667,30.82537135379349,0.7211,0.2789,3.0943,19.22164077359628,3.844328154719257,True,requested_at,2016-05-16 16:40:20,3,0.0,5,Monday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,636df3b4a6c4192cd17bdf3523006aff,6173,1036,0.0,3.8357243682160003,17.266666666666666,11.959749690115066,0.5373,0.4627,1.6419,11.959749690115066,2.3919499380230134,False,requested_at,2016-05-05 18:22:23,4,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,66d8ca0248e82b1a7b4d592390408c39,12105,843,0.0,7.52169827916,14.05,15.490953021034011,0.7367,0.2633,2.3482,15.490953021034011,3.0981906042068026,False,requested_at,2016-05-18 17:40:47,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,7abd40f0c5e5f03494593071060a8fe0,4672,1433,0.25,2.903046209024,23.88333333333333,14.491045592138665,0.3885,0.6115,1.7186,12.34283647371093,2.4685672947421864,True,requested_at,2016-04-28 14:56:25,3,0.0,4,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,7ddee0b6f9ba99dafa6a5fda31993149,2527,604,0.0,1.570205002184,10.066666666666666,7.770402419178268,0.4491,0.5509,0.8041,7.770402419178268,1.5540804838356537,False,requested_at,2016-04-28 14:43:15,3,0.0,4,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,83116ae48a7e1871fd114fcc0708620a,2555,409,0.0,1.58760339556,6.816666666666666,7.075410571560668,0.5489999999999999,0.451,0.6651,7.075410571560668,1.4150821143121337,False,requested_at,2016-05-12 19:19:07,4,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,83bfbbdfabf7a547706f4f5a71c7821e,4907,546,0.0,3.049068439144,9.1,9.2584287050156,0.6366,0.3634,1.1017,9.2584287050156,1.8516857410031202,False,requested_at,2016-05-26 17:37:31,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,9366bfe42d7eacb377f1b87cec3257ce,2511,537,0.0,1.560263063112,8.95,7.5133025225788,0.4768,0.5232,0.7527,7.5133025225788,1.5026605045157602,False,requested_at,2016-05-05 20:23:46,4,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,9419da4f24705b01ba8591f0139dabce,52290,2943,1.0,32.49149962968,49.05,100.06244914826384,0.7759,0.2241,9.6312,51.906224574131926,10.381244914826388,True,requested_at,2016-05-18 13:33:23,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,96564f18c7a1c8648fc1a81079046f6e,3120,416,0.0,1.9386781190400002,6.933333333333334,7.504813170229332,0.5938,0.4062,0.7509999999999999,7.504813170229332,1.5009626340458668,False,requested_at,2016-05-18 20:33:43,4,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,98550643572279a3f7de6137d8389d25,4576,1000,0.75,2.843394574592,16.666666666666668,15.888998248033063,0.4714,0.5286,1.3873,10.686570427447467,2.137314085489493,True,requested_at,2016-05-16 17:07:32,3,0.0,5,Monday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,99e58784c8dfd21aa21a02288ecddf0d,11740,962,0.0,7.29489779408,16.033333333333335,15.666465796525344,0.7040000000000001,0.29600000000000004,2.3833,15.666465796525344,3.133293159305069,False,requested_at,2016-05-05 13:54:08,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,9a3029b14d2aa379870f69c197447e2f,10010,1396,0.0,6.219925631919999,23.266666666666666,16.021581143374675,0.5829,0.4171,2.4543,16.021581143374675,3.204316228674936,False,requested_at,2016-05-18 17:37:37,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,a1e405a3dd92560899e803d51b967c03,1209,222,0.0,0.751237771128,3.7,5.7139999999999995,0.5855,0.4145,0.3928,5.7139999999999995,1.1428,False,requested_at,2016-04-28 16:25:36,3,0.0,4,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,b092711b85cdb4fb638377fafb761d71,3097,813,0.0,1.924386581624,13.55,8.944044568867602,0.4261,0.5739,1.0388,8.944044568867602,1.7888089137735204,False,requested_at,2016-04-28 14:22:48,3,0.0,4,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,b1b9523bb611a5c81d5bc9a2dde6462d,20828,984,0.75,12.941919186976,16.4,36.1096123637892,0.8049,0.1951,3.6982,22.241207065022397,4.448241413004482,True,requested_at,2016-05-18 14:48:04,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,b3d41aba34a3b61bf0a87680bc086747,6574,694,1.0,4.084894216208,11.566666666666665,18.234590030611727,0.6486,0.3514,1.4485,10.992295015305862,2.198459003061173,True,requested_at,2016-05-18 22:07:09,4,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,b5326252d39f2ef2fbe6a9db77883ff1,1704,367,0.25,1.058816511168,6.116666666666666,6.9541320681373335,0.475,0.525,0.5127,6.3133056545098665,1.2626611309019733,True,requested_at,2016-05-12 19:03:54,4,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,bc4d45c13f7a57a35ac36469fe11abda,5438,621,0.0,3.3790165420959997,10.35,9.9128690234104,0.6305,0.3695,1.2326,9.9128690234104,1.98257380468208,False,requested_at,2016-05-12 14:59:38,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,c6c78aa28a7d0d1227f1930adb9d62a0,8498,935,0.0,5.280412389616,15.583333333333336,13.250807581391735,0.6392,0.3608,1.9002,13.250807581391735,2.650161516278347,False,requested_at,2016-05-26 17:57:41,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,c955e9c81d28ef8a596573ee1a0853aa,18727,1365,0.25,11.636418312584,22.75,26.733601324339514,0.7278,0.2722,3.6774,22.13688105947161,4.427376211894321,True,requested_at,2016-05-18 16:35:23,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,c998d7926c385de68fc2480ee4638d59,15017,837,0.75,9.331131190264,13.95,27.899651520406323,0.7776,0.2224,2.76,17.549800868803608,3.509960173760722,True,requested_at,2016-05-16 22:14:34,4,0.0,5,Monday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,ccfd730714416eddb5cec8750caed3ef,4141,742,0.75,2.573098106072,12.366666666666667,13.68952660513657,0.521,0.479,1.1359,9.429729488649468,1.8859458977298933,True,requested_at,2016-05-05 16:35:56,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,cfaba0b7c1cc964312c327dcac355ebe,8046,1127,0.5,4.999552610832,18.78333333333333,18.5727282536852,0.5818,0.4182,1.9764,13.631818835790133,2.7263637671580265,True,requested_at,2016-05-26 16:02:04,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,d6ca63704bf8c786f5baccfa9d1b0f37,7270,671,0.25,4.51736856584,11.183333333333335,13.319133980061665,0.6786,0.3214,1.5311,11.405307184049333,2.2810614368098663,True,requested_at,2016-05-18 12:37:50,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,d9093d09c434c8bde67c15571b16f5a0,11200,1492,0.0,6.9593573503999995,24.86666666666667,17.22392761962668,0.594,0.406,2.6948,17.22392761962668,3.4447855239253364,False,requested_at,2016-05-05 19:36:56,4,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,da39db392d3e8bec5878846201349d7a,6958,632,0.0,4.323500753936,10.533333333333333,11.03935920035973,0.6821,0.3179,1.4579,11.03935920035973,2.2078718400719457,False,requested_at,2016-05-05 13:14:08,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,dd134343c86c54571be62db6a4d72c01,6597,862,0.75,4.099185753624,14.366666666666667,17.53077799583496,0.5986,0.4014,1.5749,11.624730283334262,2.3249460566668527,True,requested_at,2016-05-18 13:12:00,3,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,e5b9c9133e817ed7493526631b24c1af,11554,1814,0.25,7.179322752368,30.23333333333333,22.38444312319569,0.5538,0.4462,2.9815,18.657554498556554,3.731510899711311,True,requested_at,2016-05-16 17:32:08,3,0.0,5,Monday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,e94b2a10ca826e128e17f93f3ee9607a,6774,1477,0.0,4.209168454608,24.61666666666667,14.006210389465867,0.47200000000000003,0.528,2.0512,14.006210389465867,2.8012420778931735,False,requested_at,2016-04-28 16:37:07,3,0.0,4,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,e9f6a3c833e465ac7291bcb3cf0e2aeb,10888,1060,0.0,6.765489538495999,17.666666666666668,15.416979635937073,0.6669,0.3331,2.3334,15.416979635937073,3.0833959271874147,False,requested_at,2016-05-05 14:19:20,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,ead537e38f25869ed81a215f28288438,6249,769,0.0,3.882948578808,12.816666666666665,11.035057532295866,0.613,0.387,1.4569999999999999,11.035057532295866,2.2070115064591733,False,requested_at,2016-05-12 15:17:46,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,eadd5ce0a23df363e9ab74c884a286a4,4119,601,0.0,2.559427939848,10.016666666666667,8.897008797491868,0.5719,0.4281,1.0294,8.897008797491868,1.7794017594983735,False,requested_at,2016-05-18 20:44:56,4,0.0,5,Wednesday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,f4fa7dcc06c1c6f096c7b760447dab12,1788,280,0.0,1.111011691296,4.666666666666667,6.054330111657066,0.5545,0.4455,0.4609,6.054330111657066,1.2108660223314134,False,requested_at,2016-05-05 12:21:33,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,f504fd0fa581348b8c19f3ff6bbf4b80,3095,603,0.0,1.9231438392400002,10.05,8.172615415126,0.5001,0.4999,0.8845,8.172615415126,1.6345230830252,False,requested_at,2016-05-05 17:51:01,3,0.0,5,Thursday
171,34699d5745d74c7076fd1ef051b795a9,108.19019999999999,True,fd970354ec3c9e332fbc5b6b930e8f99,30498,2797,0.0,18.950578613616,46.61666666666667,35.798832072325006,0.68,0.32,6.4098,35.798832072325006,7.159766414465003,False,requested_at,2016-05-26 15:09:40,3,0.0,5,Thursday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,07a2846a2b6f4fee6174ab768aaea84f,5613,1112,0.25,3.487756500696,18.53333333333333,13.860316636417165,0.4959,0.5041,1.6177,11.83825330913373,2.367650661826746,True,requested_at,2016-06-01 15:49:24,3,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,0948d82e77cde208f6df4553ebc0252d,1618,318,0.25,1.005378588656,5.3,6.652731721193,0.4979,0.5021,0.4644,6.0721853769543985,1.2144370753908798,True,requested_at,2016-05-13 18:14:44,4,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,0d61f2263751a904918145c34da6c85b,2129,1330,0.5,1.322899267768,22.16666666666667,13.3470012368998,0.2378,0.7622,1.2796,10.148000824599864,2.029600164919973,True,requested_at,2016-06-10 16:28:52,3,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,1038a5734f8580aac1f948b00e7c5a6d,3317,1060,0.5,2.0610882438640004,17.666666666666668,13.1353772206654,0.3788,0.6212,1.2514,10.006918147110266,2.0013836294220533,True,requested_at,2016-06-01 17:58:40,3,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,1293eea2ff55185283b9677b04e82b15,15195,1826,0.5,9.44173526244,30.43333333333333,30.079993327709023,0.6186,0.3814,3.5107,21.303328885139347,4.26066577702787,True,requested_at,2016-05-13 17:17:59,3,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,1c69db183b5c1b0082728c43f5eebee5,6710,1144,0.5,4.16940069832,19.066666666666666,17.234216204601992,0.5334,0.4666,1.7979,12.739477469734664,2.547895493946933,True,requested_at,2016-06-03 22:24:30,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,3fe018ef41aa471bb407d6bbd0c8d60e,1937,279,0.0,1.2035959989040002,4.65,6.1571353987396,0.575,0.425,0.4814,6.1571353987396,1.2314270797479199,False,requested_at,2016-06-01 19:12:45,4,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,422ff80e3491594cd108b7ab49b8ad86,4868,761,0.0,3.024834962656,12.683333333333335,10.018893540387733,0.5549,0.4451,1.2538,10.018893540387733,2.0037787080775464,False,requested_at,2016-05-13 19:09:28,4,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,4cb167884e5bc4c0c2248a1ee8ad7ff9,6383,1185,0.25,3.9662123185360003,19.75,14.882680207895492,0.5121,0.4879,1.7812,12.656144166316395,2.5312288332632797,True,requested_at,2016-06-03 17:24:53,3,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,4eb258ea5d8b9a32cf039214fb1f969c,2101,435,0.5,1.305500874392,7.25,8.3944890083262,0.4849,0.5151,0.6193,6.846326005550799,1.36926520111016,True,requested_at,2016-05-13 18:57:49,4,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,5005ba58513f8de7a47a0543c89b9705,0,42,0.5,0.0,0.7,5.805,0.8394,0.1606,0.27399999999999997,5.12,1.024,True,requested_at,2016-06-03 21:56:24,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,51b048e1f8dc967044e9278552c4acf6,2749,467,1.0,1.7081494068079999,7.783333333333332,11.103410302325068,0.5343,0.4657,0.7353,7.426705151162534,1.4853410302325067,True,requested_at,2016-06-10 17:46:40,3,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,5872a46730c6bca57e846b69b453ae7f,2014,730,0.25,1.251441580688,12.166666666666664,8.894780605572334,0.3497,0.6503,0.8232,7.8658244844578675,1.5731648968915737,True,requested_at,2016-06-03 18:43:06,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,5da0e18bc30a4c4dc250ec63133dd5a4,4793,1335,0.0,2.9782321232560003,22.25,12.069966941744394,0.4117,0.5883,1.6640000000000001,12.069966941744394,2.41399338834888,False,requested_at,2016-06-10 18:44:58,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,5eeff626311808d81a1f8179104c137c,7661,836,0.0,4.760324701912,13.933333333333335,12.28970674053213,0.6409999999999999,0.359,1.7079,12.28970674053213,2.4579413481064263,False,requested_at,2016-05-13 19:44:15,4,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,5efe20ebfbb6cd82ffce240466a923a6,1519,292,0.0,0.943862840648,4.866666666666666,5.970666666666666,0.5179,0.4821,0.4441,5.970666666666666,1.1941333333333333,False,requested_at,2016-06-10 22:11:13,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,63e899a7c03d8257213dd271d9925143,2613,753,0.5,1.623642924696,12.55,10.692284045100603,0.4034,0.5966,0.9256,8.378189363400402,1.6756378726800805,True,requested_at,2016-06-03 16:12:34,3,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,70101fe06893d32996b60b11397d5b14,2915,574,0.0,1.81129702468,9.566666666666666,7.937658245048668,0.4974,0.5026,0.8375,7.937658245048668,1.587531649009733,False,requested_at,2016-05-13 16:22:02,3,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,740a72cc36ad173e89df9cbc6cadcf91,2457,969,0.0,1.526709018744,16.15,9.0587153715556,0.3307,0.6693,1.0617,9.0587153715556,1.8117430743111202,False,requested_at,2016-06-02 17:44:33,3,0.0,6,Thursday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,82a15c728cee8c3d78b6054e41adee40,6595,1338,0.0,4.09794301124,22.3,13.368634462926,0.4899,0.5101,1.9237,13.368634462926,2.6737268925852,False,requested_at,2016-06-01 20:03:45,4,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,83def0a1ae8ca20a938fd74bd62b0b5f,2640,609,0.0,1.64041994688,10.15,7.869482938912,0.4579,0.5421,0.8239,7.869482938912,1.5738965877824005,False,requested_at,2016-06-10 21:23:00,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,8744ad999aad806e6774ee21b08f9a1b,4356,922,0.0,2.706692912352,15.366666666666667,10.243363515871463,0.4794,0.5206,1.2987,10.243363515871463,2.0486727031742933,False,requested_at,2016-06-10 19:45:51,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,8df7ec5a61a9f7d0789d1528b4ff9597,1123,333,0.5,0.697799848616,5.55,7.3065,0.485,0.515,0.4742,6.121,1.2242000000000002,True,requested_at,2016-05-13 15:37:16,3,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,924d1aa475042a339b1012e97ac5403a,2935,560,0.5,1.82372444852,9.333333333333334,9.975924673697,0.5053,0.4947,0.8301,7.900616449131334,1.5801232898262667,True,requested_at,2016-06-03 20:37:51,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,95448fc98ff87c1160773c8c864817f1,2970,728,0.25,1.8454724402400002,12.133333333333333,9.739533299511667,0.4429,0.5571,0.9583,8.541626639609335,1.708325327921867,True,requested_at,2016-06-03 17:48:04,3,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,9fdce850bf5a1c1a9e638f1315d0a528,9841,1163,0.0,6.114913900472,19.383333333333333,15.04648431887614,0.6225,0.3775,2.2593,15.04648431887614,3.009296863775228,False,requested_at,2016-06-02 19:00:39,4,0.0,6,Thursday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,a00f3997fa31bcb74e3eef1d38010953,4467,590,0.0,2.775665114664,9.833333333333334,9.105348215196937,0.596,0.40399999999999997,1.0711,9.105348215196937,1.8210696430393871,False,requested_at,2016-06-01 16:40:57,3,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,a01da20e17430c0889b5fcdb6d57520f,1505,399,0.25,0.93516364396,6.65,7.0162499999999985,0.4401,0.5599,0.5226,6.363,1.2726,True,requested_at,2016-06-10 22:45:26,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,a102e7b084b89ad0e365918f0e0d8a54,2375,553,0.0,1.475756581,9.216666666666667,7.474786734816668,0.4556,0.5444,0.745,7.474786734816668,1.4949573469633337,False,requested_at,2016-06-01 19:49:23,4,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,a2f3baf9d4056b0af0a1801bcdf42e2e,3078,666,0.0,1.912580528976,11.1,8.391467608322401,0.4739,0.5261,0.9283,8.391467608322401,1.6782935216644803,False,requested_at,2016-06-10 19:19:23,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,ae2ea2c9531bf1a0df0b343eeb8a5001,2291,404,0.0,1.423561400872,6.7333333333333325,6.8684289443361335,0.525,0.475,0.6237,6.8684289443361335,1.3736857888672267,False,requested_at,2016-05-13 20:10:16,4,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,aef56af047bd241db0a96b884d936d86,6276,766,0.25,3.8997256009920003,12.766666666666667,12.86668888475933,0.6149,0.3851,1.4587,11.043351107807462,2.2086702215614933,True,requested_at,2016-05-13 20:32:35,4,0.0,5,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,b4d4693fccd900d77a2975818e61fc69,5448,940,0.25,3.385230254016,15.666666666666664,12.92460182348133,0.5304,0.4696,1.4679,11.089681458785064,2.2179362917570127,True,requested_at,2016-06-10 18:07:41,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,c73cd364b6f106ba91069c309d1fb6a4,2519,679,0.0,1.565234032648,11.316666666666665,8.039685804211867,0.4196,0.5804,0.8579,8.039685804211867,1.6079371608423736,False,requested_at,2016-06-02 18:13:44,4,0.0,6,Thursday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,cb5efe1c70cb276539409d8f57ac224b,2110,531,0.0,1.31109321512,8.85,7.204757197388001,0.4364,0.5636,0.691,7.204757197388001,1.4409514394776002,False,requested_at,2016-06-01 17:14:09,3,0.0,6,Wednesday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,ce90f39135501a3d47d55ea1c49177fa,4099,877,0.0,2.547000516008,14.616666666666667,9.894717260075867,0.4767,0.5233,1.2289,9.894717260075867,1.9789434520151732,False,requested_at,2016-06-10 20:12:25,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,d12decbfb22735ce73e13d1b15518db9,2417,420,0.25,1.501854171064,7.0,8.1089153709045,0.4953,0.5047,0.6974,7.237132296723602,1.4474264593447204,True,requested_at,2016-06-10 22:00:47,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,d68b1daff30ef1193c175da997349076,2547,868,0.5,1.582632426024,14.466666666666667,11.254040934891405,0.3638,0.6362,1.0005,8.752693956594268,1.7505387913188537,True,requested_at,2016-06-10 22:21:08,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,dac8e9b438dda584e461c4f726ebc2ef,4892,675,0.0,3.039747871264,11.25,9.720710051953596,0.5855,0.4145,1.1941,9.720710051953596,1.94414201039072,False,requested_at,2016-06-02 16:53:17,3,0.0,6,Thursday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,e176447f58811686964601434427c37f,2298,546,0.5,1.4279109992160002,9.1,9.2161464736476,0.4506,0.5494,0.7288,7.3940976490984,1.4788195298196802,True,requested_at,2016-06-03 20:06:58,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,e2c602b102ea867cda8eac0ce8a519e3,2933,632,0.0,1.822481706136,10.533333333333333,8.163187295389736,0.4749,0.5251,0.8826,8.163187295389736,1.6326374590779469,False,requested_at,2016-06-10 18:29:05,4,0.0,6,Friday
172,3474d70dfe09a1d9545f436cd3f3136a,47.065000000000005,True,f79d1b2aff0624a655b4cd64b4141b69,7875,1012,0.0,4.8932981369999995,16.866666666666667,13.087959524216664,0.6026,0.3974,1.8676,13.087959524216664,2.6175919048433327,False,requested_at,2016-06-02 18:28:08,4,0.0,6,Thursday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,0af80bc4b43dcd4b67f8fd20f957995b,726,118,0.0,0.451115485392,1.9666666666666663,5.332666666666666,0.7266,0.2734,0.3165,5.332666666666666,1.0665333333333331,False,requested_at,2016-05-18 08:59:31,2,0.0,5,Wednesday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,1b122102239b580c41e8d1830be7b343,1562,394,1.0,0.970581801904,6.566666666666666,8.939333333333334,0.4432,0.5568,0.5189,6.344666666666668,1.2689333333333337,True,requested_at,2016-05-13 07:24:50,2,0.0,5,Friday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,1cb4aa9e8668c3eb6e83250f59fef816,2529,617,0.0,1.5714477445680002,10.283333333333333,7.819498239586535,0.4441,0.5559,0.8139,7.819498239586535,1.5638996479173068,False,requested_at,2016-05-09 12:54:57,3,0.0,5,Monday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,1df44443594d4b479798d979a97ec9c6,2480,369,0.25,1.54100055616,6.15,7.656438299479999,0.5671,0.4329,0.625,6.8751506395840005,1.3750301279168,True,requested_at,2016-05-02 12:39:05,3,0.0,5,Monday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,219db95b2ce8c12b8af5d4fa4d3ed5d9,83566,4182,0.5,51.925505030672,69.7,116.32249617790899,0.7957,0.2043,15.0097,78.79833078527267,15.759666157054536,True,requested_at,2016-05-04 08:13:28,2,0.0,5,Wednesday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,220ee1e265a0401a7f1f44cce2e3daab,1579,242,0.5,0.981145112168,4.033333333333333,6.806,0.5645,0.4355,0.4075,5.787333333333333,1.1574666666666666,True,requested_at,2016-06-24 07:45:12,2,0.0,6,Friday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,2fbf10e3ae31d100371bff97c3a36eb5,4968,441,0.0,3.086972081856,7.35,8.9170178941344,0.6871,0.3129,1.0334,8.9170178941344,1.7834035788268798,False,requested_at,2016-05-12 18:32:03,4,0.0,5,Thursday
175,34e2c40d9d6f01ec4a0ffed4b032ec1e,83.7884,True,305dddc77ae4b154114d1c883e759cba,2106,455,1.0,1.308607730352,7.583333333333332,10.096464446476267,0.4742,0.5258,0.6346,6.923232223238134,1.384646444647627,True,requested_at,2016-05-20 07:39:46,2,0.0,5,Friday
